Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,Latitude,Longitude
109142,"February 22, 2014",California,Wilmington,1200 block of W Papeete St,0,4,0,0,0,,33.7868951,-118.277844
108649,"February 20, 2014",California,Alturas,300 W 1st St,4,1,0,0,1,,41.4839209,-120.5452397
108691,"February 20, 2014",Indiana,Indianapolis,3200 block of S Parker Ave,4,0,0,0,1,,39.7195438,-86.1136149
107417,"February 16, 2014",Florida,Orlando (Pine Hills),4500 block of Charlene Terrace,1,6,0,0,0,,28.5732185,-81.44085659999999
108659,"February 16, 2014",Texas,Fort Worth, 115 NW 25th St.,1,4,0,0,0,,32.7897915,-97.3498391
107673,"February 16, 2014",Indiana,Fort Wayne,Lafayette Street and East Tillman Road,0,5,0,0,0,,41.0171871,-85.1193708
107519,"February 16, 2014",Texas,Dallas,2600 block of South Harwood Street,1,7,0,0,0,,32.7673131,-96.7791306
107433,"February 16, 2014",Florida,Jacksonville,1187 S. Edgewood Ave.,1,4,0,0,0,,30.3085302,-81.71343519999999
107403,"February 15, 2014",Nevada,Las Vegas,Sahara and Maryland ,0,5,0,0,0,,36.1443401,-115.1371013
106243,"February 12, 2014",California,Stockton,1101 E Lindsay St,1,3,0,0,0,,37.9595498,-121.2774788
106394,"February 12, 2014",Indiana,Gary,2220 block of Broadway,0,4,0,1,0,,41.57808989999999,-87.3371411
106481,"February 12, 2014",California,Oakland,37th and International ,1,3,0,0,0,,37.775283,-122.22084
104721,"February 7, 2014",Florida,Miami,Northwest 41st Street and 9th Avenue ,0,5,0,0,0,,25.7805981,-80.2630011
105010,"February 6, 2014",Louisiana,New Orleans,4600 block of Downman Road,0,4,0,0,0,,30.0163683,-90.02178200000002
104218,"February 5, 2014",Illinois,Chicago,6740 N Clark St,1,3,0,0,0,,42.0050356,-87.6733696
103698,"February 3, 2014",Indiana,Franklin,2100 block of Bridlewood Dr,2,2,1,0,0,,39.50066959999999,-86.0450037
140117,"January 30, 2014",Texas,Cypress,14015 Fosters Creek Dr,4,0,0,0,1,,29.9730789,-95.6547918
101301,"January 27, 2014",North Carolina,Rocky Mount,821 Word Plaza,0,4,0,0,1,,35.9689581,-77.8190551
113665,"January 27, 2014",Washington,Seattle,2nd Avenue South and South Main Street,1,4,0,0,1,,47.6000443,-122.3315906
100434,"January 25, 2014",Illinois,Chicago,S Union Ave and W 51st St,1,4,0,0,0,,41.801633,-87.6429028
100568,"January 25, 2014",Florida,Belle Glade,600 block of Covenant Drive,0,4,0,0,0,,26.6866473,-80.6741464
98836,"January 21, 2014",New Jersey,Newark,Springfield Avenue ,2,3,0,0,0,,40.7298364,-74.2134696
104902,"January 20, 2014",Virginia,Manassas,8509 Rixlew Ln,0,4,0,0,0,,38.7724612,-77.5018673
97407,"January 16, 2014",Oklahoma,Ardmore,H St NE and Martin Luther King Blvd,1,4,1,0,0,,34.1763015,-97.1177603
97365,"January 16, 2014",Utah,Spanish Fork,37 N 630 West,4,0,1,0,0,,40.1103573,-111.6654303
96792,"January 14, 2014",California,Los Angeles,West 86th Street,0,4,0,0,0,,33.959337,-118.2760299
96185,"January 13, 2014",Michigan,Detroit,800 block of Calvert St,0,4,0,0,0,,42.3872103,-83.09217079999999
95579,"January 12, 2014",Illinois,Elgin,300 block of North St,0,5,0,0,0,,42.040117,-88.2802178
95500,"January 12, 2014",Louisiana,Tallulah,3600 block of Highway 80 W,0,6,0,0,8,,32.350733,-88.7434417
95550,"January 12, 2014",Alabama,Huntsville,University Drive,0,5,0,0,0,,34.7364724,-86.6500998
95146,"January 11, 2014",Mississippi,Jackson,3430 W. Capitol Street,0,4,0,0,0,,32.3236356,-90.228448
94514,"January 5, 2014",Pennsylvania,Erie,829 Parade St,1,3,0,0,0,,42.1299699,-80.07448269999999
92704,"January 3, 2014",New York,Queens,Farmers Boulevard and 133rd Avenue,1,3,0,0,0,,40.6768096,-73.7632303
92194,"January 1, 2014",Virginia,Norfolk,Rockingham Street and Berkley Avenue Extended,2,2,0,0,0,,36.8230181,-76.2620697
476321,"December 31, 2015",Louisiana,New Orleans,1900 block of Amelia Street,0,5,0,1,1,,29.9302928,-90.0957644
473882,"December 27, 2015",Tennessee,Jackson,North Parkway,0,4,0,0,0,,35.6486031,-88.8176188
472268,"December 26, 2015",Pennsylvania,Philadelphia,4210 Macalester St,0,4,0,0,2,,40.0142161,-75.12113
471867,"December 25, 2015",Florida,Jacksonville,Franklin and Odessa,0,4,0,0,0,,30.3328796,-81.6394057
471860,"December 25, 2015",Alabama,Mobile,785 Schillinger Rd S,0,4,0,0,0,,30.6731381,-88.22162759999999
469468,"December 21, 2015",California,San Leandro,14600 block of East 14th Street,0,4,0,0,2,,37.7097838,-122.1345019
468968,"December 20, 2015",North Carolina,Wilmington,11th and Castle Street,1,4,0,0,0,,34.2288726,-77.9345553
469614,"December 20, 2015",Florida,North Miami Beach,NE 167th St and NE 6th Ave,0,4,0,0,0,,25.9285356,-80.1882395
468787,"December 19, 2015",Florida,Miami,21630 SW 120th Ave,1,4,0,0,0,,25.5659561,-80.3868069
464665,"December 13, 2015",California,Los Angeles,5550 S. Flower Street,1,3,0,0,0,,34.0160509,-118.2821847
464945,"December 13, 2015",California,Huntington Beach,17000 block of Keelson Lane,0,4,0,0,0,,33.7116526,-117.9904498
465117,"December 12, 2015",Illinois,Lovejoy (Brooklyn),307 Jefferson St,1,3,0,0,1,,38.6574099,-90.16841
464002,"December 12, 2015",Georgia,Savannah,Whitaker Street,0,4,0,0,1,,32.0670785,-81.0976304
463642,"December 11, 2015",Maryland,Baltimore,5100 block of Park Heights Avenue,1,3,0,0,0,,39.3481803,-76.67483969999999
463734,"December 11, 2015",Pennsylvania,Pittsburgh,1222 Brownsville Rd,0,4,0,0,0,,40.4031401,-79.9904403
461476,"December 8, 2015",Ohio,Cincinnati,2300 block of Baltimore Ave,1,3,0,0,1,,39.149722,-84.561461
460049,"December 6, 2015",Louisiana,Raceland,Market Street,1,3,0,0,2,,29.719339,-90.6093227
460386,"December 6, 2015",Nebraska,Omaha,North 108th Street and Military Road,2,3,0,0,1,,41.3175893,-96.08140709999999
456893,"December 2, 2015",California,San Bernardino,1365 South Waterman Ave,14,19,2,0,0,,34.0755639,-117.2776234
457037,"December 2, 2015",Georgia,Savannah,100 block of West 33rd Street,1,3,0,0,0,,32.0607249,-81.1000138
455394,"November 29, 2015",Illinois,Kankakee,648 E Court St,0,5,0,0,0,,41.1193075,-87.85792939999999
454059,"November 27, 2015",Colorado,Colorado Springs,3480 Centennial Blvd,3,9,0,0,1,,38.8809015,-104.8489564
455684,"November 27, 2015",California,Sacramento,7900 block of Florin Road,2,2,0,0,0,,38.4949095,-121.4107057
454788,"November 24, 2015",South Carolina,Conway,1321 Colletta Ct,0,4,0,0,0,,33.8700349,-79.14049949999999
452120,"November 23, 2015",Minnesota,Minneapolis,Morgan Avenue North,0,5,0,0,4,,44.9885441,-93.3044816
452007,"November 23, 2015",Ohio,Columbus,90 block of S Terrace Ave,3,1,1,0,0,,39.9533673,-83.0663797
451305,"November 22, 2015",New York,Newburgh,203 Broadway,0,5,0,0,0,,41.5001233,-74.0163936
452362,"November 22, 2015",South Carolina,North Charleston,Park Circle,1,3,0,0,1,,32.8814008,-79.98517749999999
451349,"November 22, 2015",Illinois,Chicago,4100 block of West Roosevelt,0,4,0,0,0,,41.8661418,-87.72763239999999
451495,"November 22, 2015",Louisiana,New Orleans,1900 block of Gallier St,0,17,0,0,9,,29.9747894,-90.0371605
451338,"November 22, 2015",Washington,Seattle,Broadway and Pike,0,4,0,0,2,,47.614083,-122.3208432
453317,"November 22, 2015",Texas,Brownsville,1800 block of FM 802,0,4,0,0,1,,25.9512651,-97.4908825
451057,"November 21, 2015",Maryland,Baltimore,Stricker and School,1,3,0,0,0,,39.30580399999999,-76.6419361
450505,"November 20, 2015",Pennsylvania,Pittsburgh,Prospect Drive,1,3,0,0,0,,40.4314153,-79.9355374
449814,"November 18, 2015",California,Fresno,California Avenue and Martin Luther King Jr. Boulevard,0,5,0,0,0,,36.7377981,-119.7871247
448653,"November 16, 2015",Alabama,Cedar Bluff,1460 County Rd 664,3,1,0,0,1,,34.2289388,-85.6846486
448419,"November 15, 2015",Texas,Tennessee Colony,800 block of An County Rd 2217,5,0,0,0,1,,31.8564786,-95.9012774
448286,"November 15, 2015",Pennsylvania,Philadelphia,5600 block of Blakemore St,0,4,0,0,0,,40.0481954,-75.1601172
447462,"November 14, 2015",Pennsylvania,Johnstown,1159 Main St,0,4,0,0,0,,40.3435719,-78.8833082
446996,"November 13, 2015",Florida,Jacksonville,1300 block of South Shirley Oaks Drive,3,1,1,0,0,,30.4679021,-81.606388
444458,"November 9, 2015",Indiana,Indianapolis,400 block of North Beville Ave,2,2,0,0,3,,39.77287219999999,-86.1232871
443821,"November 8, 2015",Iowa,Des Moines,4397 NW 6th Drive,1,3,0,0,1,,41.6401658,-93.6261799
444168,"November 8, 2015",Michigan,Warren,13859 8 Mile Road,0,4,0,0,0,,42.4496525,-82.98317349999999
443652,"November 7, 2015",Colorado,Denver,Bayaud and Bannock,1,3,0,0,1,,39.7147996,-104.989973
444406,"November 6, 2015",California,Bakersfield,1000 block of Feliz Drive,0,4,0,0,0,,35.3505473,-118.9895564
441681,"November 3, 2015",Florida,Jacksonville,Ella Street and Kings Road,2,3,0,0,0,,30.347467,-81.6926869
440743,"November 2, 2015",South Carolina,Pendleton,2217 Refuge Road,4,0,0,0,0,,34.6473352,-82.7488632
438651,"October 28, 2015",Louisiana,Houma,400 block of Morgan Street,1,3,0,0,2,,29.5949563,-90.7307737
437836,"October 27, 2015",Texas,Fort Worth,1700 block of Southcrest Drive,0,5,0,0,0,,32.6705439,-97.3450751
436234,"October 25, 2015",Arizona,Phoenix,Seventh Street and Broadway,1,4,0,0,0,,33.4066968,-112.0645955
436240,"October 25, 2015",District of Columbia,Washington,4300 block of Wheeler Road SE,0,5,0,0,0,,38.83268460000001,-76.9879306
436202,"October 25, 2015",North Carolina,Four Oaks,2339 Stricklands Crossroads Road,0,5,0,0,0,,35.3644368,-78.3571777
436219,"October 24, 2015",South Carolina,Bamberg,682 Dixie Ave.,0,4,0,0,0,,33.3010676,-81.0338983
435144,"October 22, 2015",Tennessee,Nashville,3500 John A. Merritt Blvd,1,3,0,0,2,,36.1638648,-86.8310123
433146,"October 19, 2015",Illinois,Calumet City,300 Campbell Avenue,0,6,0,0,0,,41.629441,-87.5508849
432711,"October 18, 2015",Louisiana,New Orleans,2600 block of Caffin Avenue,0,4,0,0,0,,29.977196,-90.011173
432466,"October 17, 2015",Florida,Fort Myers,2224 First St,1,4,0,0,1,,26.6440355,-81.8701195
432072,"October 17, 2015",Indiana,Elkhart,160 Easy Shopping Pl,0,4,0,0,0,,41.6909768,-85.9659305
429410,"October 12, 2015",Georgia,Decatur,4731 Glenwood Road,0,4,0,0,0,,33.7369682,-84.22415810000001
428215,"October 10, 2015",Tennessee,Memphis,6135 Mount Moriah Road,0,6,0,0,0,,35.0699688,-89.8591924
428247,"October 10, 2015",North Carolina,Charlotte,1900 block of West Boulevard,0,4,0,0,0,,35.214536,-80.8898626
429614,"October 10, 2015",Illinois,Peoria,2405 N Flora,1,3,0,0,6,,40.7170498,-89.60125049999999
427621,"October 9, 2015",Arizona,Flagstaff,216 E Mountain View Dr,1,3,0,0,1,,35.1886092,-111.6499095
426256,"October 6, 2015",Maryland,Baltimore,300 block of North Payson Street,0,5,0,0,0,,39.2919513,-76.6488856
424224,"October 2, 2015",Maryland,Baltimore,5400 Reisterstown Road,1,4,0,0,0,,39.3460026,-76.68831709999999
423223,"October 1, 2015",Oregon,Roseburg,1140 Umpqua College Rd,9,9,1,0,0,,43.2919442,-123.337832
422064,"September 28, 2015",Illinois,Chicago,300 block of West 42nd Street,3,2,0,0,3,,41.8184203,-87.6337953
422035,"September 28, 2015",Illinois,Chicago,5300 block of South Aberdeen Street,2,3,0,0,0,,41.79772,-87.65289899999999
422020,"September 28, 2015",Ohio,Dayton,1921 Oakridge,0,4,0,0,0,,39.7584041,-84.23581639999999
421650,"September 28, 2015",Ohio,Cincinnati,1800 block of Hewitt Ave,0,5,0,0,1,,39.1373897,-84.4719926
421014,"September 27, 2015",Georgia,Greenville,1140 Hill Haven Road,0,10,0,0,2,,33.038323,-84.7217046
421358,"September 27, 2015",Illinois,Chicago,5200 block of South Justine,0,4,0,0,0,,41.7993909,-87.66379630000002
420855,"September 27, 2015",Missouri,Kansas City,1700 E. 18th St.,0,4,0,0,0,,39.091355,-94.5619258
426559,"September 25, 2015",Illinois,Danville,1300 block of May Street,0,4,0,0,0,,40.1401769,-87.60225009999999
419718,"September 24, 2015",Illinois,Chicago,5100 block of South Morgan Street,0,5,0,0,0,,41.8015299,-87.6502034
418964,"September 23, 2015",Florida,Fort Myers,Dale St and Veronica S. Shoemaker Blvd,0,4,0,0,0,,26.6429197,-81.8399724
419250,"September 23, 2015",Louisiana,Shreveport,2900 block of Peach Street,0,5,0,0,0,,32.5493632,-93.82421540000001
419826,"September 23, 2015",Georgia,Norcross,1300 block of Reddington Lane,1,3,0,0,1,,33.9105313,-84.17448499999999
417013,"September 20, 2015",Oklahoma,Tulsa,Pine and Yale,0,6,0,0,0,,36.1771008,-95.9224605
417284,"September 20, 2015",Pennsylvania,Philadelphia,900 Pratt St,1,3,0,0,0,,40.0306912,-75.0929728
416872,"September 20, 2015",Illinois,Chicago,5700 block of South LaSalle,1,5,0,0,0,,41.7907663,-87.629511
416812,"September 19, 2015",Indiana,Indianapolis,3900 block of Graceland Ave,1,3,0,0,0,,39.8263726,-86.16278439999999
418318,"September 17, 2015",South Dakota,Geddes,36705 379th Street,5,0,1,0,0,,43.2217321,-98.60496239999999
415687,"September 17, 2015",Michigan,Albion,500 block of W. Broadwell Street,0,4,0,0,0,,42.2571517,-84.7602436
414580,"September 15, 2015",New Jersey,Newark,Irvine Turner Boulevard and West Kinney Street,0,4,0,0,0,,40.7321307,-74.1892611
413001,"September 13, 2015",Florida,Ocala,1910 South Pine Avenue,1,5,0,0,3,,29.1683378,-82.1386919
412996,"September 12, 2015",Louisiana,Shreveport,1500 block of Clanton Street,0,4,0,0,0,,32.4580325,-93.76087539999999
412487,"September 12, 2015",New York,Rochester,36 Woodward Street,2,3,0,1,1,,43.1644262,-77.5994032
412529,"September 12, 2015",Minnesota,Minneapolis,1st Ave. and N. 5th St.,0,6,0,0,3,,44.9803692,-93.27374359999999
412539,"September 12, 2015",Minnesota,Minneapolis,1200 block of 22nd Ave. N.,1,3,0,0,0,,44.9914991,-93.22153560000001
412557,"September 11, 2015",North Carolina,Charlotte,1000 North Carolina Music Factory Blvd.,0,4,0,1,2,,35.2393301,-80.8451309
409856,"September 8, 2015",Illinois,Chicago,56th and Green,0,4,0,0,0,,41.7924754,-87.6463366
409732,"September 7, 2015",Indiana,Gary,9300 block of Sunrise,2,4,0,0,0,,41.597069,-87.225594
409601,"September 7, 2015",Colorado,Denver,1909 Blake Street,0,4,0,0,0,,39.7537712,-104.9955042
412040,"September 7, 2015",Minnesota,Excelsior,Channel Drive,4,0,1,0,0,,44.9079411,-93.5444556
408449,"September 5, 2015",North Carolina,Charlotte,6800 block of Fieldvale Place,1,3,0,0,0,,35.1607325,-80.91061640000001
408276,"September 5, 2015",Florida,Daytona Beach,300 block of Pearl Street,0,4,0,0,0,,29.21360349999999,-81.0294991
409101,"September 5, 2015",Nevada,Las Vegas,5000 block of Hollywood Boulevard,1,3,0,0,0,,36.0872003,-115.0289615
408256,"September 5, 2015",Missouri,Columbia,1509 Ashley Street,0,4,0,0,1,,38.9676967,-92.31642810000001
404167,"August 30, 2015",Tennessee,Memphis,3300 block of Sobota Circle,1,4,0,0,0,,35.05719759999999,-90.0728803
404238,"August 29, 2015",Tennessee,Bristol,618 Henson Road,3,1,0,1,1,,36.5756825,-82.0942981
405133,"August 29, 2015",Texas,Tyler,638 ENE Loop 323,1,3,0,0,4,,32.3903037,-95.2861558
403069,"August 28, 2015",New York,Brooklyn,589 Flatbush Avenue,1,3,0,0,1,,40.6591403,-73.9602652
402623,"August 27, 2015",Florida,Saint Augustine,S Bellagio Dr,2,2,0,0,1,,29.95915,-81.4852953
403669,"August 27, 2015",California,Salinas,928 Blanco Circle,2,2,0,0,1,,36.6545909,-121.6375854
401884,"August 26, 2015",Minnesota,Minneapolis (Brooklyn Center),5000 block of Drew Ave N,0,4,0,0,0,,45.0460568,-93.3270824
402113,"August 26, 2015",Illinois,Chicago,3025 W. Van Buren Ave,2,2,0,0,1,,41.87551699999999,-87.702056
402051,"August 26, 2015",Florida,West Palm Beach,800 block of 19th Street,2,2,0,0,0,,26.731843,-80.0594599
402108,"August 25, 2015",Louisiana,New Orleans,Fern Street and Olive Street,1,3,0,0,0,,29.9617666,-90.1112047
400091,"August 23, 2015",California,Modesto,1100 block of Kansas Avenue,1,7,0,0,0,,37.6454183,-121.0234139
399564,"August 22, 2015",New Mexico,Roswell,302 East Reed Street,3,1,0,0,0,,33.3815318,-104.5181822
399883,"August 22, 2015",Florida,Orlando,FL-408 and N Pine Hills Rd,0,4,0,0,0,,28.5475522,-81.4479784
399212,"August 21, 2015",North Carolina,Durham,2700 block of Hinson Drive,0,8,0,0,0,,36.0297056,-78.87777299999999
399367,"August 21, 2015",Ohio,Cincinnati,Mathis and Prentice,1,5,1,0,0,,39.159499,-84.390824
398361,"August 19, 2015",New York,Rochester,500 Genesee St,3,3,0,0,3,,43.1402905,-77.63486809999999
395844,"August 16, 2015",Texas,Fort Worth,3651 Sycamore School Rd,0,6,0,0,0,,32.633589,-97.37230799999999
395757,"August 16, 2015",Illinois,Chicago,5400 block of West Division Street,0,4,0,0,0,,41.9023113,-87.76140099999999
395718,"August 16, 2015",South Carolina,Bennettsville,Highway 38N,0,5,0,0,1,,34.6173803,-79.68478139999999
395837,"August 15, 2015",Pennsylvania,Pittsburgh,West Prospect Avenue,1,3,0,0,0,,40.4476237,-80.073622
395694,"August 15, 2015",California,Los Angeles,57th Street and South Normandie Avenue,0,4,0,0,0,,33.9909683,-118.3002143
395549,"August 15, 2015",South Carolina,Orangeburg,2868 Bamberg Road,1,3,0,0,1,,33.4788139,-80.90900309999999
392131,"August 10, 2015",California,Long Beach,1700 block of East 10th Street,0,4,0,0,0,,33.7789852,-118.1709294
391263,"August 9, 2015",Mississippi,Forest,Poplar St,1,3,0,0,2,,32.3705854,-89.4566625
391219,"August 9, 2015",Michigan,Detroit,15200 block of Hazelridge,1,3,0,0,0,,42.4245361,-82.9650468
391014,"August 9, 2015",Missouri,Kansas City,40th Street and Pennsylvania Avenue,0,4,0,0,0,,39.0550607,-94.5931366
390914,"August 8, 2015",North Carolina,Gastonia,4908 Greenwood Dr,1,3,1,0,0,,35.1924189,-81.2398434
390774,"August 8, 2015",Arkansas,Blytheville,833 Anderson Street,1,11,0,0,1,,35.9193528,-89.8966963
390526,"August 8, 2015",Texas,Houston,2211 Falling Oaks,8,0,0,0,1,,29.91980909999999,-95.4518386
390050,"August 7, 2015",Vermont,Barre,3182 Airport Rd,4,0,0,0,1,,44.2157895,-72.5564412
389057,"August 6, 2015",South Carolina,Columbia,1505 Garden Plaza,0,4,0,0,0,,34.0115247,-81.0137342
389149,"August 4, 2015",Missouri,Saint Louis,2500 block of Semple,1,4,0,0,0,,38.6719599,-90.26908739999999
387194,"August 3, 2015",New York,Brooklyn,98 Dwight Street,0,5,0,0,4,,40.6757407,-74.0094226
385779,"August 2, 2015",New York,Brooklyn,Stanley Avenue and Crescent Street,0,9,0,0,0,,40.6654701,-73.8675167
386140,"August 2, 2015",Maryland,Baltimore,2700 block of Garrison Avenue,0,7,0,0,0,,39.3500089,-76.66385679999999
385824,"August 2, 2015",Illinois,Chicago,4800 block of West Kamerling Avenue,1,4,0,0,0,,41.9050743,-87.7460852
386066,"August 2, 2015",Georgia,Savannah,Barnard Street,0,5,0,0,0,,32.0630579,-81.1003681
401742,"August 2, 2015",Illinois,Chicago,6700 block of South Winchester Avenue,0,4,0,0,0,,41.7718518,-87.6727916
386937,"August 1, 2015",Florida,Orlando,5801 Shenandoah Way,0,4,0,0,0,,28.5324317,-81.30814099999999
384662,"July 30, 2015",Pennsylvania,Pittsburgh,Brushton Avenue,0,4,0,0,0,,40.4583176,-79.8885672
382459,"July 27, 2015",Illinois,Rockford,900 block of Kent Street,0,5,0,0,0,,42.2637442,-89.1089549
381814,"July 26, 2015",Missouri,Kansas City,Thompson and Colorado,2,3,0,0,0,,39.1693266,-94.5184112
382170,"July 26, 2015",Louisiana,New Orleans,Piety and Treasure street,0,4,0,0,0,,29.9887057,-90.03504819999999
381433,"July 25, 2015",Virginia,Hopewell,500 block of N. 7th Ave,0,4,0,0,1,,37.3058542,-77.29417240000001
382413,"July 24, 2015",Pennsylvania,Erie,200 block of W 29th St,2,3,0,2,4,,42.1079483,-80.0762949
380162,"July 23, 2015",Louisiana,Lafayette,3141 Johnson Street,2,9,1,0,0,,30.2019832,-92.0457315
382230,"July 22, 2015",Missouri,Saint Louis,Fair Ave and Ashland Ave,0,6,0,0,2,,38.6643398,-90.23039109999999
379166,"July 22, 2015",Georgia,Suwanee,5500 block of Old Atlanta Road,4,0,1,0,0,,34.0802337,-84.1271792
378452,"July 21, 2015",Florida,Miami Gardens,Northwest 25th Avenue and Miami Gardens Drive,1,3,0,0,1,,25.9410792,-80.24338639999999
377878,"July 20, 2015",New York,Bronx,E. 153rd St. and the Grand Concourse,0,6,0,0,0,,40.8211615,-73.92561549999999
377189,"July 19, 2015",Virginia,Suffolk,100 block of North Capitol Street,0,4,0,0,0,,36.72570839999999,-76.5677561
377047,"July 19, 2015",Kentucky,Louisville,2928 W Kentucky St,0,6,0,0,1,,38.2436367,-85.8024343
377181,"July 19, 2015",North Carolina,Rocky Mount,US-64 and E Raleigh Blvd,0,4,0,0,0,,35.9457418,-77.7612345
378102,"July 18, 2015",California,San Diego,200 block of South Bancroft Street,0,4,0,0,0,,32.7042796,-117.1239576
390936,"July 18, 2015",California,Santa Paula,Ojai-Santa Paula St,0,4,0,1,1,,34.35768280000001,-119.0605558
376702,"July 18, 2015",Oregon,Salem,1550 Weston Ct NE,1,4,0,0,0,,44.9488481,-122.9911735
377423,"July 18, 2015",Louisiana,Baton Rouge,300 block of Brice Street,2,2,0,0,0,,30.4456985,-91.17099619999999
376211,"July 17, 2015",Illinois,Chicago,4400 block of W. Maypole,0,5,0,0,0,,41.8848484,-87.7359553
376823,"July 17, 2015",District of Columbia,Washington,600 block of Edgewood St NE,1,3,0,0,0,,38.9239952,-76.99844329999999
376203,"July 17, 2015",Ohio,Cincinnati,3100 block of Sunshine Ave,0,4,0,0,0,,39.1436051,-84.5788865
